Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
X7E829	X7EA38	PF01292	1	#FF0000	02	complement-normal
A0A0W1SHN3	A0A0W1SHQ6	PF01292	1	#FF0000	11	normal-normal
I3THL8	I3THL1	PF01292	1	#FF0000	07	normal-normal
A0A1H6F3A9	A0A1H6F353	PF01292	1	#FF0000	12	normal-normal
G0JL81	G0JLA1	PF01292	1	#FF0000	20	complement-complement
I4B7I3	I4B7J5	PF01292	1	#FF0000	12	normal-normal
B9JZ98	B9JYU4	PF01292-PF04264	1	#FF0000	20	complement-normal
B9JZ98	B9JYU4	PF01292-PF04264	1	#FF0000	20	complement-normal
A0A2M8W6E0	A0A2M8W6G6	PF01293	1	#FF0000	17	normal-complement
A4EHS2	A4EHT9	PF01293	1	#FF0000	17	normal-complement
A0A160F8G6	A0A160FD72	PF01293	1	#FF0000	01	complement-normal
F2NMW0	F2NKM8	PF01293	1	#FF0000	11	normal-normal
A0A1A8TB00	A0A1A8TAA5	PF01297	1	#FF0000	07	complement-complement
E0MTC6	E0MTB4	PF01297	1	#FF0000	12	complement-complement
A0A074JF46	A0A074JBZ6	PF01297	1	#FF0000	07	normal-normal
A0A1H3L331	A0A1H3L2A9	PF01297	1	#FF0000	04	complement-normal
A0A2U3D613	A0A2U3D610	PF01297	1	#FF0000	16	normal-complement
A0A2S5SRF4	A0A2S5SRK3	PF01297	1	#FF0000	06	complement-normal
A0A1J0VF53	A0A1J0VF60	PF01297	1	#FF0000	05	normal-normal
A0A1H0F5C4	A0A1H0F688	PF01297	1	#FF0000	07	normal-normal
M1F825	M1FCL2	PF01297	1	#FF0000	14	normal-normal
D4GWQ7	D4GWP4	PF01297	1	#FF0000	13	complement-normal
A0A0A5G0M3	A0A0A5HLV3	PF01297	1	#FF0000	09	complement-complement
Q81NL0	A0A1Q4M9P2	PF01297	1	#FF0000	07	complement-complement
A0A160F8G6	A0A160FD16	PF01297	1	#FF0000	13	complement-normal
A6C6N1	A6C6M4	PF01297	1	#FF0000	07	complement-normal
A0A239GVN3	A0A239GU65	PF01297	1	#FF0000	10	normal-complement
A0A1C2FXF5	A0A1C2FX79	PF01300	1	#FF0000	18	normal-normal
A0A0W8J9R5	A0A0W8J9V3	PF01300	1	#FF0000	01	complement-complement
A0A1G7PYJ3	A0A1G7PYP9	PF01300	1	#FF0000	02	normal-normal
A0A1H3ZAL0	A0A1H3Z8Y2	PF01300	1	#FF0000	15	normal-normal
A0A199XSM0	A0A199XSK5	PF01300	1	#FF0000	15	normal-normal
A0A1C2FXG0	A0A1C2FX79	PF01300	1	#FF0000	06	normal-normal
A0A1Q3SPE6	A0A1Q3SP69	PF01300-PF03481	1	#FF0000	03	complement-normal
A0A2I7N4G9	A0A2I7N4G0	PF01300-PF03481	1	#FF0000	03	normal-complement
A0A0F3K8W1	A0A0F3KC38	PF01300-PF03481	1	#FF0000	01	normal-normal
G2J578	G2J579	PF01300-PF03481	1	#FF0000	01	normal-normal
A0A1S1WVV7	A0A1S1WVI3	PF01300-PF03481	1	#FF0000	02	normal-normal
Q7NT42	Q7NT44	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A254VHN1	A0A254VFN3	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A1R4B6A0	A0A1R4B6A4	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A0F5AM96	A0A0F5ANE4	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A2D4TYR4	A0A2E6Z5A2	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0M2VKD0	A0A0M2VG80	PF01300-PF03481	1	#FF0000	02	normal-normal
I1E2W5	I1E2W7	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A0U2QN05	A0A0U3B5N5	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0P8BIT3	A0A0P8B3T2	PF01300-PF03481	1	#FF0000	03	normal-normal
A0A137S417	A0A137S3Z7	PF01300-PF03481	1	#FF0000	04	normal-normal
A0A2A2I3L8	A0A2A2I3T1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A1I6H6M9	A0A1I6H6U7	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A0N8KK67	A0A0P8BG39	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A2G2Q037	A0A2G2Q1A8	PF01300-PF03481	1	#FF0000	03	normal-normal
Q1N3C7	Q1N3C5	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A222FI99	A0A222FGR7	PF01300-PF03481	1	#FF0000	03	complement-complement
A0A0X3UEY5	A0A0X3UB13	PF01300-PF03481	1	#FF0000	01	normal-normal
I4W5N0	I4W5N2	PF01300-PF03481	1	#FF0000	02	complement-complement
F9ZLA3	F9ZLA8	PF01300-PF03481	1	#FF0000	05	normal-normal
A0A1Y2QWT6	A0A1Y2QY53	PF01300-PF03481	1	#FF0000	17	normal-complement
J9ZCX0	J9ZC18	PF01300-PF03481	1	#FF0000	03	normal-normal
J9ZDQ4	J9ZC18	PF01300-PF03481	1	#FF0000	04	normal-normal
B7JB00	B7JB13	PF01300-PF03481	1	#FF0000	13	complement-complement
A0A149W153	A0A149W133	PF01300-PF03481	1	#FF0000	04	complement-normal
I0IQG5	I0IQF7	PF01300-PF03481	1	#FF0000	08	complement-complement
A0A139BR49	A0A139BR80	PF01300-PF03481	1	#FF0000	05	complement-complement
C6HYI8	C6HYJ1	PF01300-PF03481	1	#FF0000	03	normal-normal
A4XTW5	A4XTW8	PF01300-PF03481	1	#FF0000	03	normal-complement
F6ADY2	F6ADY1	PF01300-PF03481	1	#FF0000	01	complement-normal
U2YZU9	U2ZHV2	PF01300-PF03481	1	#FF0000	04	normal-complement
A0A2E2HRA7	A0A2E2HR77	PF01300-PF03481	1	#FF0000	03	normal-complement
A0A1E5X5U6	A0A1E5X698	PF01300-PF03481	1	#FF0000	01	complement-normal
A0A024HFH1	A0A024HGI9	PF01300-PF03481	1	#FF0000	01	normal-complement
A0A2S7WFQ4	A0A2S7WFP0	PF01300-PF03481	1	#FF0000	02	complement-normal
A0A2S7WDY9	A0A2S7WEC0	PF01300-PF03481	1	#FF0000	05	normal-complement
A0A2S7SQ39	A0A2S7SQT0	PF01300-PF03481	1	#FF0000	07	complement-complement
A0A2S5R914	A0A2S5R8P1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0W0TXM0	A0A0W0TWZ1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A1H4AJ09	A0A1H4AIX4	PF01300-PF03481	1	#FF0000	03	complement-complement
A0A1G9CTD0	A0A1G9CUH4	PF01300-PF03481	1	#FF0000	06	complement-complement
A0A2P8CRD9	A0A2P8CRC8	PF01300-PF03481	1	#FF0000	10	normal-normal
A0A2T0Q589	A0A2T0Q5D6	PF01300-PF03481	1	#FF0000	08	normal-normal
A0A1G8SAE1	A0A1G8S9F6	PF01300-PF03481	1	#FF0000	03	complement-normal
A0A0K2GGC7	A0A0K2GFE1	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A1W9IS33	A0A1W9ISA9	PF01300-PF03481	1	#FF0000	04	normal-normal
A0A1Q3SPE6	A0A1Q3SP69	PF01300-PF03481	1	#FF0000	03	complement-normal
A0A2I7N4G9	A0A2I7N4G0	PF01300-PF03481	1	#FF0000	03	normal-complement
A0A0F3K8W1	A0A0F3KC38	PF01300-PF03481	1	#FF0000	01	normal-normal
G2J578	G2J579	PF01300-PF03481	1	#FF0000	01	normal-normal
A0A1S1WVV7	A0A1S1WVI3	PF01300-PF03481	1	#FF0000	02	normal-normal
Q7NT42	Q7NT44	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A254VHN1	A0A254VFN3	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A1R4B6A0	A0A1R4B6A4	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A0F5AM96	A0A0F5ANE4	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A2D4TYR4	A0A2E6Z5A2	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0M2VKD0	A0A0M2VG80	PF01300-PF03481	1	#FF0000	02	normal-normal
I1E2W5	I1E2W7	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A0U2QN05	A0A0U3B5N5	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0P8BIT3	A0A0P8B3T2	PF01300-PF03481	1	#FF0000	03	normal-normal
A0A137S417	A0A137S3Z7	PF01300-PF03481	1	#FF0000	04	normal-normal
A0A2A2I3L8	A0A2A2I3T1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A1I6H6M9	A0A1I6H6U7	PF01300-PF03481	1	#FF0000	01	complement-complement
A0A0N8KK67	A0A0P8BG39	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A2G2Q037	A0A2G2Q1A8	PF01300-PF03481	1	#FF0000	03	normal-normal
Q1N3C7	Q1N3C5	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A222FI99	A0A222FGR7	PF01300-PF03481	1	#FF0000	03	complement-complement
A0A0X3UEY5	A0A0X3UB13	PF01300-PF03481	1	#FF0000	01	normal-normal
I4W5N0	I4W5N2	PF01300-PF03481	1	#FF0000	02	complement-complement
F9ZLA3	F9ZLA8	PF01300-PF03481	1	#FF0000	05	normal-normal
A0A1Y2QWT6	A0A1Y2QY53	PF01300-PF03481	1	#FF0000	17	normal-complement
J9ZCX0	J9ZC18	PF01300-PF03481	1	#FF0000	03	normal-normal
J9ZDQ4	J9ZC18	PF01300-PF03481	1	#FF0000	04	normal-normal
B7JB00	B7JB13	PF01300-PF03481	1	#FF0000	13	complement-complement
A0A149W153	A0A149W133	PF01300-PF03481	1	#FF0000	04	complement-normal
I0IQG5	I0IQF7	PF01300-PF03481	1	#FF0000	08	complement-complement
A0A139BR49	A0A139BR80	PF01300-PF03481	1	#FF0000	05	complement-complement
C6HYI8	C6HYJ1	PF01300-PF03481	1	#FF0000	03	normal-normal
A4XTW5	A4XTW8	PF01300-PF03481	1	#FF0000	03	normal-complement
F6ADY2	F6ADY1	PF01300-PF03481	1	#FF0000	01	complement-normal
U2YZU9	U2ZHV2	PF01300-PF03481	1	#FF0000	04	normal-complement
A0A2E2HRA7	A0A2E2HR77	PF01300-PF03481	1	#FF0000	03	normal-complement
A0A1E5X5U6	A0A1E5X698	PF01300-PF03481	1	#FF0000	01	complement-normal
A0A024HFH1	A0A024HGI9	PF01300-PF03481	1	#FF0000	01	normal-complement
A0A2S7WFQ4	A0A2S7WFP0	PF01300-PF03481	1	#FF0000	02	complement-normal
A0A2S7WDY9	A0A2S7WEC0	PF01300-PF03481	1	#FF0000	05	normal-complement
A0A2S7SQ39	A0A2S7SQT0	PF01300-PF03481	1	#FF0000	07	complement-complement
A0A2S5R914	A0A2S5R8P1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A0W0TXM0	A0A0W0TWZ1	PF01300-PF03481	1	#FF0000	02	complement-complement
A0A1H4AJ09	A0A1H4AIX4	PF01300-PF03481	1	#FF0000	03	complement-complement
A0A1G9CTD0	A0A1G9CUH4	PF01300-PF03481	1	#FF0000	06	complement-complement
A0A2P8CRD9	A0A2P8CRC8	PF01300-PF03481	1	#FF0000	10	normal-normal
A0A2T0Q589	A0A2T0Q5D6	PF01300-PF03481	1	#FF0000	08	normal-normal
A0A1G8SAE1	A0A1G8S9F6	PF01300-PF03481	1	#FF0000	03	complement-normal
A0A0K2GGC7	A0A0K2GFE1	PF01300-PF03481	1	#FF0000	02	normal-normal
A0A1W9IS33	A0A1W9ISA9	PF01300-PF03481	1	#FF0000	04	normal-normal
A0A1S2I315	A0A1S2I201	PF01311	1	#FF0000	13	normal-complement
A0A011NU83	A0A011MZV0	PF01311	1	#FF0000	09	normal-normal
A0A1S2I315	A0A1S2I322	PF01312	1	#FF0000	12	normal-complement
A3WVW0	A3WVV3	PF01312	1	#FF0000	05	complement-complement
A0A1S2I315	A0A1S2I1S9	PF01313	1	#FF0000	14	normal-complement
A0A011NU83	A0A011NU77	PF01313	1	#FF0000	10	normal-normal
A0A011P2D8	A0A011P2D0	PF01313	1	#FF0000	10	normal-normal
A0A1H3WW76	A0A1H3WWE6	PF01314-PF02730	1	#FF0000	07	normal-complement
A0A1H3WW76	A0A1H3WWE6	PF01314-PF02730	1	#FF0000	07	normal-complement
A0A1A8TB00	A0A1A8TC28	PF01315-PF02738	1	#FF0000	12	complement-normal
A0A1G6R0P5	A0A1G6R305	PF01315-PF02738	1	#FF0000	04	normal-normal
A0A2V1P957	A0A2V1P591	PF01315-PF02738	1	#FF0000	09	complement-complement
K2JTV4	K2J720	PF01315-PF02738	1	#FF0000	17	normal-complement
A0A196N3F7	A0A196N3H1	PF01315-PF02738	1	#FF0000	18	normal-complement
A0A017T271	A0A017T154	PF01315-PF02738	1	#FF0000	13	normal-complement
D0LNJ9	D0LNJ1	PF01315-PF02738	1	#FF0000	08	complement-normal
A0A1A8TB00	A0A1A8TC28	PF01315-PF02738	1	#FF0000	12	complement-normal
A0A1G6R0P5	A0A1G6R305	PF01315-PF02738	1	#FF0000	04	normal-normal
A0A2V1P957	A0A2V1P591	PF01315-PF02738	1	#FF0000	09	complement-complement
K2JTV4	K2J720	PF01315-PF02738	1	#FF0000	17	normal-complement
A0A196N3F7	A0A196N3H1	PF01315-PF02738	1	#FF0000	18	normal-complement
A0A017T271	A0A017T154	PF01315-PF02738	1	#FF0000	13	normal-complement
D0LNJ9	D0LNJ1	PF01315-PF02738	1	#FF0000	08	complement-normal
A0A238J1Q0	A0A238J0B5	PF01322	1	#FF0000	16	complement-normal
A0A1H3P3B8	A0A1H3P6H1	PF01322	1	#FF0000	14	normal-complement
A0A1B0ZP99	A0A1B0ZPC8	PF01322	1	#FF0000	14	normal-complement
A0A1R4B6A0	A0A1R4B6C3	PF01323	1	#FF0000	14	complement-complement
A0A0P0NZ79	A0A0P0NZ81	PF01323	1	#FF0000	14	normal-complement
B7RH00	B7RNZ0	PF01323	1	#FF0000	13	complement-normal
A0A2E1EJC0	A0A2E1EJY0	PF01323	1	#FF0000	02	normal-normal
A0A068YQL2	A0A068YLS1	PF01323	1	#FF0000	13	complement-complement
A0A126ZBX7	A0A126ZGA5	PF01323	1	#FF0000	05	normal-complement
A0A0Q7ARR2	A0A0Q7AIX6	PF01323	1	#FF0000	09	normal-complement
F5R7A4	F5R798	PF01323	1	#FF0000	06	normal-normal
A0A285NSU3	A0A285NTE8	PF01323	1	#FF0000	19	normal-complement
K0K425	K0JYT1	PF01323	1	#FF0000	17	complement-complement
A0A1W1I2E8	A0A1W1I2E7	PF01323	1	#FF0000	19	normal-normal
F4KRX3	F4KRZ2	PF01323	1	#FF0000	19	complement-normal
A0A1H3HNJ8	A0A1H3HPX8	PF01325	1	#FF0000	09	complement-complement
Q5H0S1	Q5H0R1	PF01325-PF02742	1	#FF0000	10	complement-normal
A0A2U2N3I8	A0A2U2N2V5	PF01325-PF02742	1	#FF0000	17	complement-complement
A0A2P8CAN8	A0A2P8CAN3	PF01325-PF02742	1	#FF0000	09	complement-complement
Q5H0S1	Q5H0R1	PF01325-PF02742	1	#FF0000	10	complement-normal
A0A2U2N3I8	A0A2U2N2V5	PF01325-PF02742	1	#FF0000	17	complement-complement
A0A2P8CAN8	A0A2P8CAN3	PF01325-PF02742	1	#FF0000	09	complement-complement
A0A1G7DE53	A0A1G7DCI5	PF01325-PF02742-PF04023	1	#FF0000	01	complement-normal
Q2S0W8	Q2S0Y0	PF01325-PF02742-PF04023	1	#FF0000	12	complement-normal
A0A1G7DE53	A0A1G7DCI5	PF01325-PF02742-PF04023	1	#FF0000	01	complement-normal
Q2S0W8	Q2S0Y0	PF01325-PF02742-PF04023	1	#FF0000	12	complement-normal
A0A1G7DE53	A0A1G7DCI5	PF01325-PF02742-PF04023	1	#FF0000	01	complement-normal
Q2S0W8	Q2S0Y0	PF01325-PF02742-PF04023	1	#FF0000	12	complement-normal
A0A1E8CZ26	A0A1E8CZ29	PF01327	1	#FF0000	06	normal-complement
A0A0K6HSG1	A0A0K6HSF1	PF01327	1	#FF0000	10	complement-complement
A0A1S1R663	A0A1S1R6A9	PF01327	1	#FF0000	07	normal-normal
I0IRG3	I0IRE6	PF01327	1	#FF0000	17	normal-complement
F8EII3	F8EIK1	PF01327	1	#FF0000	20	normal-complement
A0A2N4X760	A0A2N4X783	PF01327	1	#FF0000	16	complement-normal
A0A0F5AM96	A0A0F5AMJ7	PF01329	1	#FF0000	09	complement-normal
Q31HC3	Q31HC9	PF01329	1	#FF0000	06	normal-normal
A0A1N6DK18	A0A1N6DKC6	PF01329	1	#FF0000	10	normal-normal
A0A1Z4VT14	A0A1Z4VSZ1	PF01329	1	#FF0000	19	complement-normal
A0A1A6C743	A0A1A6C763	PF01329	1	#FF0000	20	complement-complement
A0A0R0LRU4	A0A0R0LLH3	PF01329	1	#FF0000	07	normal-normal
A0A1E4NX92	A0A1E4NXA3	PF01329	1	#FF0000	12	normal-normal
L0GY02	L0GY12	PF01329	1	#FF0000	10	normal-normal
A0A0A1H2H7	A0A0A1H5J1	PF01329	1	#FF0000	06	normal-complement
A0A1I1SGP0	A0A1I1S6X8	PF01329	1	#FF0000	03	complement-complement
A0A151JFA2	A0A151JF20	PF01329	1	#FF0000	04	complement-complement
A0A0C3NV80	A0A0C3MUY8	PF01329	1	#FF0000	10	normal-normal
A0A1H7H2N4	A0A1H7H3A6	PF01329	1	#FF0000	18	complement-complement
A0A1Q4BND9	A0A1Q4BNJ0	PF01329	1	#FF0000	10	complement-complement
A0A1W6SNA8	A0A1W6SNG2	PF01329	1	#FF0000	13	complement-complement
Q60BG5	Q60BH8	PF01329	1	#FF0000	13	normal-complement
A0A0K6HSN6	A0A0K6HST6	PF01329	1	#FF0000	11	complement-complement
D5X328	D5X340	PF01329	1	#FF0000	12	normal-normal
Q1QFS3	Q1QFR2	PF01329	1	#FF0000	11	normal-normal
Q1QFS7	Q1QFR2	PF01329	1	#FF0000	15	normal-normal
A3WVW0	A3WVX1	PF01329	1	#FF0000	12	complement-complement
A0A238D7K2	A0A238D7Y7	PF01329	1	#FF0000	13	normal-normal
Q0AHW4	Q0AHV2	PF01329	1	#FF0000	12	normal-normal
A0A1E4NGC8	A0A1E4NGD5	PF01329	1	#FF0000	11	normal-normal
A0A259FF19	A0A259FF28	PF01329	1	#FF0000	12	normal-normal
A0A191ZGR6	A0A191ZGN8	PF01329	1	#FF0000	06	normal-normal
D0KZ77	D0KZ83	PF01329	1	#FF0000	06	complement-complement
A0A0W1RRM9	A0A0W1RRD1	PF01329	1	#FF0000	06	complement-complement
A0A1E4NWW7	A0A1E4NXA3	PF01329	1	#FF0000	16	normal-normal
A0A1M3GKI4	A0A1M3GKA3	PF01329	1	#FF0000	11	complement-complement
Q3SFK3	Q3SFL1	PF01329	1	#FF0000	11	complement-complement
A0A257SS36	A0A257SSP0	PF01329	1	#FF0000	04	normal-normal
A0A1H3ZAL0	A0A1H3ZB50	PF01329	1	#FF0000	06	normal-normal
I3BSU3	I3BSU9	PF01329	1	#FF0000	06	complement-complement
A0A1A6C0K6	A0A1A6C0K3	PF01329	1	#FF0000	08	normal-complement
A0A1U7DJ19	A0A1U7DJC9	PF01329	1	#FF0000	05	normal-normal
A0A1I4RQ11	A0A1I4RQ48	PF01329	1	#FF0000	07	complement-normal
A0A1K1MSS5	A0A1K1MPM8	PF01329	1	#FF0000	04	normal-complement
A0A1H8WUI0	A0A1H8WUB5	PF01329	1	#FF0000	05	complement-normal
A0A1I5A1S2	A0A1I5A1A6	PF01329	1	#FF0000	06	complement-normal
Q2YB56	Q2YB52	PF01329	1	#FF0000	04	normal-complement
A0A1H8FUY6	A0A1H8FUM2	PF01330-PF07499-PF14520	1	#FF0000	18	normal-normal
A0A0G3IKG9	A0A0G3IKG6	PF01330-PF07499-PF14520	1	#FF0000	05	complement-normal
A0A1Z4VPS3	A0A1Z4VPG7	PF01330-PF07499-PF14520	1	#FF0000	08	complement-normal
A0A257IV98	A0A257IVB6	PF01330-PF07499-PF14520	1	#FF0000	09	complement-normal
A0A1H8FUY6	A0A1H8FUM2	PF01330-PF07499-PF14520	1	#FF0000	18	normal-normal
A0A0G3IKG9	A0A0G3IKG6	PF01330-PF07499-PF14520	1	#FF0000	05	complement-normal
A0A1Z4VPS3	A0A1Z4VPG7	PF01330-PF07499-PF14520	1	#FF0000	08	complement-normal
A0A257IV98	A0A257IVB6	PF01330-PF07499-PF14520	1	#FF0000	09	complement-normal
A0A1H8FUY6	A0A1H8FUM2	PF01330-PF07499-PF14520	1	#FF0000	18	normal-normal
A0A0G3IKG9	A0A0G3IKG6	PF01330-PF07499-PF14520	1	#FF0000	05	complement-normal
A0A1Z4VPS3	A0A1Z4VPG7	PF01330-PF07499-PF14520	1	#FF0000	08	complement-normal
A0A257IV98	A0A257IVB6	PF01330-PF07499-PF14520	1	#FF0000	09	complement-normal
A0A1G7QW24	A0A1G7QVB0	PF01336	1	#FF0000	11	normal-complement
A0A133XL35	A0A133XL40	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	07	normal-normal
Q47IK9	Q47IL5	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	06	normal-normal
A0A1R1I2R2	A0A1R1I2J8	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	04	complement-complement
A0A133XL35	A0A133XL40	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	07	normal-normal
Q47IK9	Q47IL5	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	06	normal-normal
A0A1R1I2R2	A0A1R1I2J8	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	04	complement-complement
A0A133XL35	A0A133XL40	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	07	normal-normal
Q47IK9	Q47IL5	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	06	normal-normal
A0A1R1I2R2	A0A1R1I2J8	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	04	complement-complement
A0A133XL35	A0A133XL40	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	07	normal-normal
Q47IK9	Q47IL5	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	06	normal-normal
A0A1R1I2R2	A0A1R1I2J8	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	04	complement-complement
A0A133XL35	A0A133XL40	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	07	normal-normal
Q47IK9	Q47IL5	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	06	normal-normal
A0A1R1I2R2	A0A1R1I2J8	PF01336-PF02811-PF07733-PF14579-PF17657	1	#FF0000	04	complement-complement
S7V623	S7V607	PF01337	1	#FF0000	20	complement-complement
A0A0K6HSN6	A0A0K6HSY4	PF01337	1	#FF0000	15	complement-complement
D5X328	D5X314	PF01337	1	#FF0000	14	normal-normal
A0A0X3TZM7	A0A0X3TZW9	PF01339	1	#FF0000	06	complement-complement
A0A196N3F7	A0A196N4Y4	PF01339	1	#FF0000	15	normal-complement
A4YQE4	A4YQE7	PF01339	1	#FF0000	03	normal-normal
A0A1T5J1K4	A0A1T5J0Q4	PF01339	1	#FF0000	06	complement-complement
A4YQE4	A4YQE9	PF01339-PF01739-PF03705-PF07536-PF13596	1	#FF0000	05	normal-normal
A4YQE4	A4YQE9	PF01339-PF01739-PF03705-PF07536-PF13596	1	#FF0000	05	normal-normal
A4YQE4	A4YQE9	PF01339-PF01739-PF03705-PF07536-PF13596	1	#FF0000	05	normal-normal
A4YQE4	A4YQE9	PF01339-PF01739-PF03705-PF07536-PF13596	1	#FF0000	05	normal-normal
A4YQE4	A4YQE9	PF01339-PF01739-PF03705-PF07536-PF13596	1	#FF0000	05	normal-normal
A0A1D9GJF6	A0A1D9GJE2	PF01339-PF01739-PF03705-PF13596	1	#FF0000	19	complement-complement
A0A1D9GJF6	A0A1D9GJE2	PF01339-PF01739-PF03705-PF13596	1	#FF0000	19	complement-complement
A0A1D9GJF6	A0A1D9GJE2	PF01339-PF01739-PF03705-PF13596	1	#FF0000	19	complement-complement
A0A1D9GJF6	A0A1D9GJE2	PF01339-PF01739-PF03705-PF13596	1	#FF0000	19	complement-complement
A0A1C2FXF5	A0A1C2FX76	PF01343	1	#FF0000	12	normal-complement
M1XTE3	M1XLH3	PF01343	1	#FF0000	01	complement-complement
V4XTG6	V4Y3C5	PF01343	1	#FF0000	14	normal-normal
W0DCR8	W0DCQ5	PF01343	1	#FF0000	17	normal-complement
A0A0P7ZR95	A0A0P7XCT9	PF01343-PF08496	1	#FF0000	05	complement-complement
A0A0W1SHN3	A0A0W1SHS5	PF01343-PF08496	1	#FF0000	11	normal-normal
A0A0P7ZR95	A0A0P7XCT9	PF01343-PF08496	1	#FF0000	05	complement-complement
A0A0W1SHN3	A0A0W1SHS5	PF01343-PF08496	1	#FF0000	11	normal-normal
A0A1U7CW37	A0A1U7CW08	PF01344	1	#FF0000	01	normal-normal
A0A1U7GD98	A0A1U7GD31	PF01344	1	#FF0000	01	complement-complement
A0A142YCW0	A0A142YDA8	PF01344	1	#FF0000	01	normal-normal
S4Y3U3	S4XWH5	PF01344-PF13418-PF13964	1	#FF0000	04	complement-normal
S4Y3U3	S4XWH5	PF01344-PF13418-PF13964	1	#FF0000	04	complement-normal
S4Y3U3	S4XWH5	PF01344-PF13418-PF13964	1	#FF0000	04	complement-normal
A0A1M7SA97	A0A1M7SAJ2	PF01345	1	#FF0000	01	normal-normal
L0DK47	L0DKK1	PF01345	1	#FF0000	12	normal-normal
A0A109LNT6	A0A120G9T8	PF01345-PF05345	1	#FF0000	10	complement-complement
A0A109LNT6	A0A120G9T8	PF01345-PF05345	1	#FF0000	10	complement-complement
A0A239AG22	A0A239AH86	PF01351	1	#FF0000	17	complement-normal
W0DCR8	W0DH77	PF01351	1	#FF0000	05	normal-normal
A0A2I1DQC8	A0A2I1DQD0	PF01355	1	#FF0000	16	normal-normal
D0KWS7	D0KWQ7	PF01355	1	#FF0000	20	complement-complement
A0A1G9ZLV2	A0A1G9ZLN0	PF01355	1	#FF0000	10	normal-complement
C5ALA6	C5AL90	PF01361	1	#FF0000	16	normal-complement
A0A1E2ZE23	A0A1E2ZE77	PF01361	1	#FF0000	18	normal-normal
A8UW32	A8UW12	PF01361	1	#FF0000	19	normal-normal
A0A1H8GX46	A0A1H8GXT1	PF01361-PF12680	1	#FF0000	14	normal-normal
A0A1H8GX46	A0A1H8GXT1	PF01361-PF12680	1	#FF0000	14	normal-normal
A0A1X7KH24	A0A1X7KFR5	PF01364	1	#FF0000	15	complement-complement
A0A1H8FUY6	A0A1H8FVE9	PF01368-PF02272-PF10141-PF17768	1	#FF0000	05	normal-normal
A0A1H8FUY6	A0A1H8FVE9	PF01368-PF02272-PF10141-PF17768	1	#FF0000	05	normal-normal
A0A1H8FUY6	A0A1H8FVE9	PF01368-PF02272-PF10141-PF17768	1	#FF0000	05	normal-normal
A0A1H8FUY6	A0A1H8FVE9	PF01368-PF02272-PF10141-PF17768	1	#FF0000	05	normal-normal
A0A0P0A9U2	A0A0N9ZXI2	PF01368-PF02272-PF17768	1	#FF0000	18	normal-normal
A0A0P1H4W1	A0A0N7M2D1	PF01368-PF02272-PF17768	1	#FF0000	18	complement-normal
A0A0A8K3K8	A0A0A8K3J3	PF01368-PF02272-PF17768	1	#FF0000	20	complement-normal
A0A2A2WIV2	A0A2A2WJC0	PF01368-PF02272-PF17768	1	#FF0000	03	complement-normal
A0A1H9B995	A0A1H9BAD5	PF01368-PF02272-PF17768	1	#FF0000	18	complement-complement
A0A0P0A9U2	A0A0N9ZXI2	PF01368-PF02272-PF17768	1	#FF0000	18	normal-normal
